"GEO_ID","NAME","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","B25063_025E","B25063_025M","B25063_026E","B25063_026M","B25063_027E","B25063_027M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!With cash rent","Margin of Error!!Total!!With cash rent","Estimate!!Total!!With cash rent!!Less than $100","Margin of Error!!Total!!With cash rent!!Less than $100","Estimate!!Total!!With cash rent!!$100 to $149","Margin of Error!!Total!!With cash rent!!$100 to $149","Estimate!!Total!!With cash rent!!$150 to $199","Margin of Error!!Total!!With cash rent!!$150 to $199","Estimate!!Total!!With cash rent!!$200 to $249","Margin of Error!!Total!!With cash rent!!$200 to $249","Estimate!!Total!!With cash rent!!$250 to $299","Margin of Error!!Total!!With cash rent!!$250 to $299","Estimate!!Total!!With cash rent!!$300 to $349","Margin of Error!!Total!!With cash rent!!$300 to $349","Estimate!!Total!!With cash rent!!$350 to $399","Margin of Error!!Total!!With cash rent!!$350 to $399","Estimate!!Total!!With cash rent!!$400 to $449","Margin of Error!!Total!!With cash rent!!$400 to $449","Estimate!!Total!!With cash rent!!$450 to $499","Margin of Error!!Total!!With cash rent!!$450 to $499","Estimate!!Total!!With cash rent!!$500 to $549","Margin of Error!!Total!!With cash rent!!$500 to $549","Estimate!!Total!!With cash rent!!$550 to $599","Margin of Error!!Total!!With cash rent!!$550 to $599","Estimate!!Total!!With cash rent!!$600 to $649","Margin of Error!!Total!!With cash rent!!$600 to $649","Estimate!!Total!!With cash rent!!$650 to $699","Margin of Error!!Total!!With cash rent!!$650 to $699","Estimate!!Total!!With cash rent!!$700 to $749","Margin of Error!!Total!!With cash rent!!$700 to $749","Estimate!!Total!!With cash rent!!$750 to $799","Margin of Error!!Total!!With cash rent!!$750 to $799","Estimate!!Total!!With cash rent!!$800 to $899","Margin of Error!!Total!!With cash rent!!$800 to $899","Estimate!!Total!!With cash rent!!$900 to $999","Margin of Error!!Total!!With cash rent!!$900 to $999","Estimate!!Total!!With cash rent!!$1,000 to $1,249","Margin of Error!!Total!!With cash rent!!$1,000 to $1,249","Estimate!!Total!!With cash rent!!$1,250 to $1,499","Margin of Error!!Total!!With cash rent!!$1,250 to $1,499","Estimate!!Total!!With cash rent!!$1,500 to $1,999","Margin of Error!!Total!!With cash rent!!$1,500 to $1,999","Estimate!!Total!!With cash rent!!$2,000 to $2,499","Margin of Error!!Total!!With cash rent!!$2,000 to $2,499","Estimate!!Total!!With cash rent!!$2,500 to $2,999","Margin of Error!!Total!!With cash rent!!$2,500 to $2,999","Estimate!!Total!!With cash rent!!$3,000 to $3,499","Margin of Error!!Total!!With cash rent!!$3,000 to $3,499","Estimate!!Total!!With cash rent!!$3,500 or more","Margin of Error!!Total!!With cash rent!!$3,500 or more","Estimate!!Total!!No cash rent","Margin of Error!!Total!!No cash rent"
"1500000US360471192001","Block Group 1, Census Tract 1192, Kings County, New York","213","65","213","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","17","0","11","18","19","10","15","14","11","115","59","38","34","8","13","0","11","0","11","0","11","0","11"
"1500000US360471192002","Block Group 2, Census Tract 1192, Kings County, New York","310","79","287","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","0","11","0","11","19","30","39","33","0","11","68","46","99","53","56","49","0","11","0","11","0","11","0","11","23","27"
"1500000US360471192003","Block Group 3, Census Tract 1192, Kings County, New York","219","74","197","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","41","32","4","8","39","40","67","51","30","35","0","11","0","11","0","11","0","11","22","34"
"1500000US360471194001","Block Group 1, Census Tract 1194, Kings County, New York","187","75","187","75","0","11","0","11","0","11","0","11","0","11","14","23","0","11","0","11","0","11","0","11","0","11","8","16","0","11","0","11","30","34","40","43","10","16","38","38","32","37","15","24","0","11","0","11","0","11","0","11","0","11"
"1500000US360471194002","Block Group 2, Census Tract 1194, Kings County, New York","299","95","299","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","0","11","0","11","0","11","12","18","31","37","23","34","25","29","115","72","44","41","35","40","0","11","0","11","0","11","0","11"
"1500000US360471194003","Block Group 3, Census Tract 1194, Kings County, New York","245","91","231","90","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","0","11","0","11","0","11","14","24","16","21","0","11","0","11","21","26","25","41","69","51","10","15","52","47","7","12","0","11","0","11","0","11","14","22"
"1500000US360471196001","Block Group 1, Census Tract 1196, Kings County, New York","428","108","410","110","0","11","0","11","0","11","27","44","0","11","0","11","0","11","0","11","24","37","56","49","0","11","14","19","0","11","0","11","0","11","16","25","31","47","141","74","25","23","76","61","0","11","0","11","0","11","0","11","18","26"
"1500000US360471196002","Block Group 2, Census Tract 1196, Kings County, New York","172","86","149","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","13","38","42","0","11","58","49","0","11","44","52","0","11","0","11","0","11","0","11","23","36"
"1500000US360471196003","Block Group 3, Census Tract 1196, Kings County, New York","404","109","385","111","7","12","0","11","10","16","0","11","0","11","0","11","0","11","0","11","0","11","19","31","0","11","0","11","0","11","15","17","0","11","28","35","38","40","176","91","92","49","0","11","0","11","0","11","0","11","0","11","19","30"
"1500000US360471196004","Block Group 4, Census Tract 1196, Kings County, New York","318","100","318","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","11","17","0","11","0","11","0","11","32","37","169","77","51","50","46","42","0","11","0","11","0","11","0","11","0","11"
"1500000US360471198001","Block Group 1, Census Tract 1198, Kings County, New York","252","87","252","87","0","11","0","11","0","11","0","11","24","38","0","11","0","11","39","44","0","11","0","11","20","29","0","11","0","11","7","12","0","11","0","11","0","11","43","30","30","37","89","81","0","11","0","11","0","11","0","11","0","11"
"1500000US360471198002","Block Group 2, Census Tract 1198, Kings County, New York","309","89","288","85","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","19","25","25","125","66","51","44","44","41","21","34","4","6","0","11","0","11","21","26"
"1500000US360471198003","Block Group 3, Census Tract 1198, Kings County, New York","361","99","361","99","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","16","26","0","11","6","10","24","28","0","11","9","13","13","15","58","66","63","57","116","68","48","44","0","11","0","11","0","11","0","11"
"1500000US360471200001","Block Group 1, Census Tract 1200, Kings County, New York","244","55","244","55","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","0","11","0","11","6","9","0","11","6","9","13","20","6","10","14","22","29","25","74","33","22","21","63","39","0","11","0","11","0","11","0","11","0","11"
"1500000US360471200002","Block Group 2, Census Tract 1200, Kings County, New York","227","62","227","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","0","11","0","11","15","22","0","11","0","11","0","11","19","23","6","9","42","34","33","27","44","35","57","40","5","7","0","11","0","11","0","11","0","11"
"1500000US360471202001","Block Group 1, Census Tract 1202, Kings County, New York","190","61","181","62","0","11","0","11","0","11","0","11","0","11","6","10","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","11","0","11","23","29","47","37","78","47","17","18","0","11","0","11","0","11","9","15"
"1500000US360471202002","Block Group 2, Census Tract 1202, Kings County, New York","75","38","75","38","0","11","0","11","0","11","0","11","0","11","0","11","6","8","0","11","0","11","0","11","0","11","0","11","11","12","0","11","0","11","0","11","6","10","7","11","32","35","13","21","0","11","0","11","0","11","0","11","0","11"
"1500000US360471208001","Block Group 1, Census Tract 1208, Kings County, New York","305","136","305","136","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","31","51","0","11","0","11","0","11","49","45","111","92","95","89","19","30","0","11","0","11","0","11","0","11","0","11"
"1500000US360471208002","Block Group 2, Census Tract 1208, Kings County, New York","310","143","301","144","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","39","0","11","0","11","0","11","15","23","0","11","211","133","25","40","0","11","0","11","0","11","0","11","15","25","9","15"
"1500000US360471208003","Block Group 3, Census Tract 1208, Kings County, New York","857","147","857","147","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","36","0","11","39","64","33","53","0","11","76","67","17","27","14","22","182","112","191","84","273","110","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360471208004","Block Group 4, Census Tract 1208, Kings County, New York","568","102","568","102","0","11","19","31","0","11","51","62","0","11","34","38","0","11","0","11","0","11","0","11","30","47","0","11","44","53","0","11","19","30","32","37","0","11","185","108","120","75","15","24","19","31","0","11","0","11","0","11","0","11"
"1500000US360471208005","Block Group 5, Census Tract 1208, Kings County, New York","406","102","406","102","0","11","0","11","0","11","0","11","22","36","0","11","34","56","0","11","28","46","32","53","0","11","0","11","0","11","0","11","0","11","38","45","47","59","54","50","46","53","56","65","0","11","0","11","49","77","0","11","0","11"
"1500000US360471210001","Block Group 1, Census Tract 1210, Kings County, New York","803","112","803","112","0","11","38","49","19","26","127","63","28","31","72","68","61","44","83","56","0","11","23","29","8","12","125","62","54","44","97","73","23","36","10","15","0","11","28","42","7","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360471210002","Block Group 2, Census Tract 1210, Kings County, New York","723","116","723","116","0","11","0","11","16","25","105","74","24","26","36","37","52","49","11","14","0","11","29","34","80","65","60","57","0","11","74","68","66","66","54","52","38","38","73","62","0","11","5","8","0","11","0","11","0","11","0","11","0","11"
"1500000US360471214001","Block Group 1, Census Tract 1214, Kings County, New York","879","91","879","91","0","11","0","11","17","15","137","73","67","55","62","45","0","11","156","78","15","23","117","66","67","43","61","45","20","23","8","12","41","33","9","16","69","52","0","11","0","11","33","33","0","11","0","11","0","11","0","11","0","11"
"1500000US360471214002","Block Group 2, Census Tract 1214, Kings County, New York","722","87","722","87","0","11","18","28","30","25","113","65","130","69","56","46","27","32","46","45","42","37","38","30","26","33","93","60","0","11","10","17","19","21","6","10","5","12","41","38","22","26","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360471220001","Block Group 1, Census Tract 1220, Kings County, New York","945","163","888","167","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","94","70","144","112","408","147","61","58","181","123","0","11","0","11","0","11","0","11","57","90"
"1500000US360471220002","Block Group 2, Census Tract 1220, Kings County, New York","784","160","748","165","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","56","0","11","0","11","0","11","36","59","57","63","205","117","38","48","375","152","2","26","0","11","0","11","0","11","36","57"
"1500000US360471237001","Block Group 1, Census Tract 1237, Kings County, New York","207","62","194","59","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","7","0","11","0","11","0","11","0","11","0","11","16","18","15","19","12","20","48","35","62","41","14","15","23","36","0","11","0","11","0","11","13","18"
"1500000US360471237002","Block Group 2, Census Tract 1237, Kings County, New York","404","92","404","92","0","11","0","11","0","11","19","30","0","11","0","11","0","11","7","11","15","23","0","11","5","8","0","11","0","11","8","13","0","11","65","49","23","31","9","14","41","32","106","65","106","58","0","11","0","11","0","11","0","11"
"1500000US360471237003","Block Group 3, Census Tract 1237, Kings County, New York","505","99","479","99","0","11","0","11","0","11","0","11","0","11","9","13","0","11","0","11","17","27","0","11","18","30","0","11","0","11","17","18","13","21","58","51","9","15","58","43","54","45","133","78","51","35","42","38","0","11","0","11","26","25"
"1500000US360471502001","Block Group 1, Census Tract 1502, Kings County, New York","131","49","131","49","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","5","9","0","11","0","11","0","11","0","11","22","19","52","38","40","31","0","11","12","17","0","11","0","11"
"1500000US360471502002","Block Group 2, Census Tract 1502, Kings County, New York","158","60","158","60","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","16","18","19","51","47","41","28","30","36","7","11","0","11","0","11"
"1500000US360471502003","Block Group 3, Census Tract 1502, Kings County, New York","230","72","230","72","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","10","17","0","11","70","42","35","49","67","55","31","23","0","11","9","13","0","11","0","11"
"1500000US360471522001","Block Group 1, Census Tract 1522, Kings County, New York","181","58","181","58","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","22","58","39","69","50","23","24","0","11","0","11","0","11","0","11"
"1500000US360471522002","Block Group 2, Census Tract 1522, Kings County, New York","225","80","225","80","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","68","56","9","11","111","64","22","24","15","23","0","11","0","11","0","11"
"1500000US360471522003","Block Group 3, Census Tract 1522, Kings County, New York","49","35","49","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","10","0","11","0","11","0","11","0","11","0","11","0","11","2","4","10","15","6","11","24","29","0","11","0","11","0","11","0","11"
"1500000US360479901000","Block Group 0, Census Tract 9901, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360471158002","Block Group 2, Census Tract 1158, Kings County, New York","150","42","145","42","0","11","0","11","0","11","0","11","9","14","0","11","0","11","0","11","15","22","0","11","0","11","0","11","0","11","0","11","0","11","20","22","6","10","27","32","35","30","33","30","0","11","0","11","0","11","0","11","5","8"
"1500000US360471158003","Block Group 3, Census Tract 1158, Kings County, New York","173","64","173","64","13","19","0","11","0","11","9","15","0","11","0","11","0","11","0","11","0","11","0","11","3","6","0","11","0","11","0","11","0","11","14","23","16","22","37","33","28","26","53","35","0","11","0","11","0","11","0","11","0","11"
"1500000US360471160001","Block Group 1, Census Tract 1160, Kings County, New York","162","53","162","53","0","11","0","11","23","26","6","10","25","30","5","8","0","11","16","25","14","21","16","26","0","11","0","11","23","21","0","11","10","15","0","11","0","11","6","12","13","19","5","9","0","11","0","11","0","11","0","11","0","11"
"1500000US360471160002","Block Group 2, Census Tract 1160, Kings County, New York","275","88","272","87","0","11","0","11","29","32","0","11","11","18","61","47","0","11","18","25","0","11","0","11","15","24","11","17","0","11","14","20","0","11","34","32","0","11","15","24","22","21","42","36","0","11","0","11","0","11","0","11","3","9"
"1500000US360471160003","Block Group 3, Census Tract 1160, Kings County, New York","143","62","143","62","0","11","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","22","14","22","9","15","0","11","0","11","0","11","46","39","34","34","12","21","0","11","0","11","0","11","0","11"
"1500000US360471162001","Block Group 1, Census Tract 1162, Kings County, New York","171","52","171","52","0","11","0","11","0","11","6","11","0","11","6","8","13","19","14","20","0","11","0","11","0","11","0","11","0","11","12","18","0","11","0","11","16","18","23","21","54","33","27","25","0","11","0","11","0","11","0","11","0","11"
"1500000US360471162002","Block Group 2, Census Tract 1162, Kings County, New York","68","39","68","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","16","0","11","0","11","0","11","0","11","13","21","0","11","0","11","0","11","6","9","22","25","16","20","0","11","0","11","0","11","0","11","0","11"
"1500000US360471162003","Block Group 3, Census Tract 1162, Kings County, New York","110","45","110","45","0","11","0","11","0","11","0","11","0","11","14","20","0","11","0","11","15","19","0","11","0","11","0","11","5","7","14","23","0","11","0","11","0","11","18","18","15","17","22","21","7","10","0","11","0","11","0","11","0","11"
"1500000US360471164001","Block Group 1, Census Tract 1164, Kings County, New York","223","76","203","74","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","10","78","65","28","26","32","25","49","44","0","11","0","11","0","11","20","18"
"1500000US360471164002","Block Group 2, Census Tract 1164, Kings County, New York","122","50","105","46","0","11","0","11","0","11","0","11","0","11","7","11","0","11","5","9","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25","7","10","50","35","10","16","10","14","0","11","0","11","0","11","0","11","17","25"
"1500000US360471164003","Block Group 3, Census Tract 1164, Kings County, New York","190","69","190","69","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","19","0","11","22","23","36","38","48","45","8","12","64","35","0","11","0","11","0","11","0","11","0","11"
"1500000US360471166001","Block Group 1, Census Tract 1166, Kings County, New York","183","55","183","55","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","20","0","11","0","11","0","11","0","11","0","11","18","23","0","11","76","46","44","29","9","14","24","29","0","11","0","11","0","11","0","11"
"1500000US360471166002","Block Group 2, Census Tract 1166, Kings County, New York","206","56","192","55","0","11","6","9","0","11","0","11","0","11","0","11","12","18","0","11","0","11","11","18","0","11","0","11","0","11","11","18","0","11","13","19","0","11","42","32","68","47","29","29","0","11","0","11","0","11","0","11","14","13"
"1500000US360471166003","Block Group 3, Census Tract 1166, Kings County, New York","298","68","292","70","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","0","11","12","18","0","11","10","16","0","11","9","13","0","11","16","25","12","19","41","28","38","31","77","48","68","61","0","11","0","11","0","11","6","9"
"1500000US360471168001","Block Group 1, Census Tract 1168, Kings County, New York","208","58","201","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","23","24","0","11","42","36","0","11","10","16","23","28","63","44","16","18","24","27","0","11","0","11","0","11","0","11","7","10"
"1500000US360471168002","Block Group 2, Census Tract 1168, Kings County, New York","274","69","249","64","0","11","0","11","0","11","0","11","12","19","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","22","5","9","6","11","17","21","77","44","52","38","43","39","0","11","0","11","0","11","0","11","25","27"
"1500000US360471170001","Block Group 1, Census Tract 1170, Kings County, New York","190","63","184","64","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","27","21","19","17","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","35","31","60","40","33","32","0","11","0","11","0","11","0","11","6","9"
"1500000US360471170002","Block Group 2, Census Tract 1170, Kings County, New York","205","61","205","61","0","11","0","11","0","11","0","11","0","11","18","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","15","15","23","36","44","37","34","30","29","54","43","6","10","0","11","0","11","0","11","0","11"
"1500000US360471172011","Block Group 1, Census Tract 1172.01, Kings County, New York","185","66","182","66","0","11","0","11","0","11","0","11","0","11","26","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","31","0","11","21","19","109","57","6","10","0","11","0","11","0","11","0","11","3","6"
"1500000US360471172012","Block Group 2, Census Tract 1172.01, Kings County, New York","280","63","269","62","0","11","0","11","0","11","0","11","6","9","0","11","0","11","0","11","0","11","0","11","8","11","12","17","0","11","0","11","0","11","7","10","0","11","67","44","56","46","98","47","15","22","0","11","0","11","0","11","11","17"
"1500000US360471172021","Block Group 1, Census Tract 1172.02, Kings County, New York","397","94","349","95","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","24","8","13","36","40","0","11","0","11","0","11","36","42","0","11","12","19","59","51","37","36","86","60","60","61","0","11","0","11","0","11","0","11","48","51"
"1500000US360471172022","Block Group 2, Census Tract 1172.02, Kings County, New York","387","103","343","98","0","11","0","11","0","11","0","11","17","20","0","11","0","11","0","11","0","11","32","38","0","11","0","11","0","11","0","11","0","11","8","13","15","24","42","41","82","57","133","69","14","21","0","11","0","11","0","11","44","42"
"1500000US360471174001","Block Group 1, Census Tract 1174, Kings County, New York","297","105","297","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","12","0","11","17","27","6","9","0","11","0","11","0","11","36","42","10","21","202","92","19","30","0","11","0","11","0","11","0","11"
"1500000US360471174002","Block Group 2, Census Tract 1174, Kings County, New York","410","105","410","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","36","40","0","11","0","11","26","30","25","40","0","11","23","36","15","27","41","42","97","68","147","94","0","11","0","11","0","11","0","11","0","11"
"1500000US360471176011","Block Group 1, Census Tract 1176.01, Kings County, New York","256","49","256","49","0","11","0","11","0","11","0","11","0","11","0","11","8","12","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","9","11","19","73","41","86","47","66","34","6","10","0","11","0","11","0","11","0","11"
"1500000US360471176012","Block Group 2, Census Tract 1176.01, Kings County, New York","375","57","373","57","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","21","0","11","13","20","14","21","14","21","15","18","78","45","126","45","75","40","20","24","0","11","5","8","0","11","2","7"
"1500000US360471176021","Block Group 1, Census Tract 1176.02, Kings County, New York","315","85","287","84","0","11","0","11","0","11","0","11","0","11","4","8","0","11","0","11","24","38","0","11","0","11","0","11","0","11","0","11","0","11","40","37","28","41","85","56","13","21","93","50","0","11","0","11","0","11","0","11","28","27"
"1500000US360471176022","Block Group 2, Census Tract 1176.02, Kings County, New York","447","88","447","88","0","11","0","11","0","11","7","12","12","20","0","11","0","11","45","38","27","31","0","11","0","11","0","11","12","19","0","11","0","11","19","23","41","32","182","74","70","53","32","32","0","11","0","11","0","11","0","11","0","11"
"1500000US360471178001","Block Group 1, Census Tract 1178, Kings County, New York","384","67","357","66","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","7","0","11","0","11","3","5","0","11","0","11","15","17","19","17","152","69","108","59","56","37","0","11","0","11","0","11","0","11","27","24"
"1500000US360471180001","Block Group 1, Census Tract 1180, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360471182011","Block Group 1, Census Tract 1182.01, Kings County, New York","311","79","303","79","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","12","19","0","11","17","25","0","11","13","21","0","11","26","24","15","19","40","34","26","30","126","54","28","30","0","11","0","11","0","11","8","13"
"1500000US360471182012","Block Group 2, Census Tract 1182.01, Kings County, New York","369","86","369","86","0","11","10","16","10","16","0","11","9","14","13","20","10","15","0","11","0","11","11","19","0","11","12","19","0","11","6","9","0","11","39","31","21","17","67","46","62","42","92","53","0","11","0","11","7","10","0","11","0","11"
"1500000US360471182021","Block Group 1, Census Tract 1182.02, Kings County, New York","300","73","283","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","17","0","11","0","11","25","27","68","44","53","40","126","55","0","11","0","11","0","11","0","11","17","20"
"1500000US360471182022","Block Group 2, Census Tract 1182.02, Kings County, New York","220","53","207","52","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","15","6","9","48","28","68","38","60","40","11","17","0","11","0","11","0","11","13","20"
"1500000US360471184001","Block Group 1, Census Tract 1184, Kings County, New York","331","93","313","91","0","11","0","11","6","9","0","11","0","11","0","11","0","11","0","11","0","11","10","19","0","11","0","11","0","11","0","11","0","11","17","26","14","21","64","59","74","57","107","60","21","30","0","11","0","11","0","11","18","28"
"1500000US360471184002","Block Group 2, Census Tract 1184, Kings County, New York","252","85","246","84","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","32","36","0","11","32","35","19","32","36","40","127","75","0","11","0","11","0","11","0","11","6","16"
"1500000US360471184003","Block Group 3, Census Tract 1184, Kings County, New York","243","85","243","85","0","11","7","11","0","11","0","11","0","11","16","18","17","27","13","20","0","11","10","15","0","11","17","28","0","11","0","11","0","11","0","11","10","15","50","44","39","39","64","44","0","11","0","11","0","11","0","11","0","11"
"1500000US360471186001","Block Group 1, Census Tract 1186, Kings County, New York","235","65","235","65","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","5","0","11","0","11","0","11","0","11","0","11","8","12","15","23","6","8","85","59","48","33","68","44","2","8","0","11","0","11","0","11","0","11"
"1500000US360471186002","Block Group 2, Census Tract 1186, Kings County, New York","242","70","234","67","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","11","19","0","11","7","10","0","11","9","14","0","11","79","51","43","27","77","50","0","11","0","11","8","14","0","11","8","11"
"1500000US360471188001","Block Group 1, Census Tract 1188, Kings County, New York","326","91","314","93","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","36","0","11","0","11","0","11","24","31","156","88","72","61","36","40","0","11","0","11","0","11","0","11","12","19"
"1500000US360471188002","Block Group 2, Census Tract 1188, Kings County, New York","275","92","235","81","16","26","0","11","0","11","8","13","0","11","0","11","0","11","10","16","14","24","0","11","20","31","0","11","0","11","0","11","0","11","0","11","0","11","71","62","40","43","56","51","0","11","0","11","0","11","0","11","40","45"
"1500000US360471188003","Block Group 3, Census Tract 1188, Kings County, New York","416","99","416","99","0","11","0","11","0","11","0","11","0","11","0","11","17","26","9","14","21","32","0","11","0","11","39","46","0","11","18","29","0","11","14","23","0","11","136","65","142","82","20","23","0","11","0","11","0","11","0","11","0","11"
"1500000US360471190001","Block Group 1, Census Tract 1190, Kings County, New York","186","61","172","62","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","4","11","0","11","15","15","0","11","0","11","0","11","12","19","13","21","46","36","26","19","41","37","15","22","0","11","0","11","0","11","14","22"
"1500000US360471190002","Block Group 2, Census Tract 1190, Kings County, New York","301","67","288","66","0","11","0","11","13","20","0","11","0","11","0","11","20","30","0","11","0","11","0","11","0","11","7","12","0","11","0","11","0","11","6","9","19","21","45","34","68","37","110","56","0","11","0","11","0","11","0","11","13","14"
"1500000US360470282000","Block Group 0, Census Tract 282, Kings County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360470282001","Block Group 1, Census Tract 282, Kings County, New York","359","92","352","92","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","6","10","0","11","0","11","0","11","184","82","99","52","63","42","0","11","0","11","0","11","0","11","7","11"
"1500000US360470282002","Block Group 2, Census Tract 282, Kings County, New York","231","84","214","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","13","0","11","0","11","0","11","0","11","9","14","0","11","0","11","18","24","81","74","0","11","99","58","0","11","0","11","0","11","0","11","17","27"
