"GEO_ID","NAME","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M","B25063_025E","B25063_025M","B25063_026E","B25063_026M","B25063_027E","B25063_027M"
"1500000US360470096002","Block Group 2, Census Tract 96, Kings County, New York","458","108","458","108","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","35","0","11","10","17","0","11","0","11","56","49","0","11","93","62","107","55","152","79","18","29","0","11","0","11","0","11","0","11"
"1500000US360470096003","Block Group 3, Census Tract 96, Kings County, New York","283","91","246","83","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","24","12","16","35","52","0","11","3","10","0","11","10","16","35","39","49","36","86","58","0","11","0","11","0","11","0","11","37","54"
"1500000US360470096004","Block Group 4, Census Tract 96, Kings County, New York","370","100","370","100","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","10","15","0","11","14","21","0","11","10","16","18","27","21","24","0","11","85","67","8","13","170","94","34","27","0","11","0","11","0","11","0","11"
"1500000US360470098001","Block Group 1, Census Tract 98, Kings County, New York","459","107","459","107","0","11","0","11","0","11","8","13","22","35","0","11","0","11","0","11","0","11","24","36","0","11","22","33","0","11","0","11","0","11","0","11","0","11","137","75","112","68","97","58","37","40","0","11","0","11","0","11","0","11"
"1500000US360470098002","Block Group 2, Census Tract 98, Kings County, New York","429","91","421","92","0","11","0","11","0","11","10","15","25","38","20","23","16","26","0","11","0","11","13","22","0","11","33","29","0","11","60","52","0","11","35","38","13","18","37","41","18","20","122","70","8","13","11","16","0","11","0","11","8","12"
"1500000US360470098003","Block Group 3, Census Tract 98, Kings County, New York","298","81","294","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","28","23","31","35","27","18","27","57","47","53","46","72","55","18","30","0","11","0","11","0","11","4","7"
"1500000US360470098004","Block Group 4, Census Tract 98, Kings County, New York","361","103","361","103","0","11","0","11","0","11","20","31","0","11","0","11","0","11","19","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","46","68","55","186","80","19","20","0","11","0","11","0","11","0","11"
"1500000US360470100001","Block Group 1, Census Tract 100, Kings County, New York","386","81","371","76","10","16","0","11","0","11","31","36","19","20","8","14","21","35","0","11","8","12","18","21","0","11","0","11","9","16","0","11","0","11","33","37","13","20","45","39","61","45","48","33","47","41","0","11","0","11","0","11","15","25"
"1500000US360470100002","Block Group 2, Census Tract 100, Kings County, New York","219","71","219","71","0","11","0","11","0","11","0","11","0","11","0","11","0","11","14","23","15","23","0","11","0","11","15","24","0","11","0","11","0","11","8","12","28","32","25","29","45","42","62","43","7","11","0","11","0","11","0","11","0","11"
"1500000US360470100003","Block Group 3, Census Tract 100, Kings County, New York","364","81","357","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","26","0","11","16","18","0","11","32","37","0","11","0","11","0","11","0","11","10","16","155","63","19","28","110","59","0","11","0","11","0","11","0","11","7","11"
"1500000US360470100004","Block Group 4, Census Tract 100, Kings County, New York","384","88","384","88","20","26","9","15","0","11","16","26","10","15","8","13","0","11","0","11","0","11","18","25","0","11","0","11","8","13","0","11","10","17","20","25","8","13","42","39","126","62","89","60","0","11","0","11","0","11","0","11","0","11"
"1500000US360470101001","Block Group 1, Census Tract 101, Kings County, New York","371","82","352","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","14","25","33","0","11","0","11","0","11","0","11","0","11","9","15","10","14","166","75","38","30","60","41","35","35","0","11","0","11","0","11","19","22"
"1500000US360470101002","Block Group 2, Census Tract 101, Kings County, New York","352","89","352","89","0","11","0","11","0","11","0","11","7","11","0","11","0","11","23","38","0","11","30","35","21","33","0","11","37","40","0","11","0","11","0","11","0","11","56","39","43","30","92","59","43","47","0","11","0","11","0","11","0","11"
"1500000US360470101003","Block Group 3, Census Tract 101, Kings County, New York","354","85","354","85","0","11","0","11","0","11","19","31","0","11","0","11","0","11","0","11","28","34","0","11","0","11","0","11","0","11","0","11","12","18","47","44","0","11","54","46","65","47","86","59","43","40","0","11","0","11","0","11","0","11"
"1500000US360470102001","Block Group 1, Census Tract 102, Kings County, New York","310","98","310","98","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","27","0","11","0","11","100","60","61","54","132","73","0","11","0","11","0","11","0","11","0","11"
"1500000US360470102002","Block Group 2, Census Tract 102, Kings County, New York","297","78","297","78","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","40","41","19","30","0","11","8","13","24","37","42","41","31","28","100","56","33","39","0","11","0","11","0","11","0","11"
