"GEO_ID","NAME","B25063_001E","B25063_001M","B25063_002E","B25063_002M","B25063_003E","B25063_003M","B25063_004E","B25063_004M","B25063_005E","B25063_005M","B25063_006E","B25063_006M","B25063_007E","B25063_007M","B25063_008E","B25063_008M","B25063_009E","B25063_009M","B25063_010E","B25063_010M","B25063_011E","B25063_011M","B25063_012E","B25063_012M","B25063_013E","B25063_013M","B25063_014E","B25063_014M","B25063_015E","B25063_015M","B25063_016E","B25063_016M","B25063_017E","B25063_017M","B25063_018E","B25063_018M","B25063_019E","B25063_019M","B25063_020E","B25063_020M","B25063_021E","B25063_021M","B25063_022E","B25063_022M","B25063_023E","B25063_023M","B25063_024E","B25063_024M"
"1500000US360810079001","Block Group 1, Census Tract 79, Queens County, New York","604","125","580","125","0","12","0","12","0","12","0","12","0","12","4","10","0","12","11","17","5","12","0","12","8","12","0","12","0","12","7","12","20","22","0","12","9","17","68","68","220","86","126","64","102","67","24","38"
"1500000US360810079002","Block Group 2, Census Tract 79, Queens County, New York","392","116","382","115","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","39","0","12","0","12","0","12","0","12","11","17","31","32","0","12","58","67","113","73","53","47","92","84","10","16"
"1500000US360810081001","Block Group 1, Census Tract 81, Queens County, New York","261","72","261","72","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","19","0","12","0","12","0","12","6","9","12","20","63","35","17","18","73","31","77","67","0","12"
"1500000US360810083001","Block Group 1, Census Tract 83, Queens County, New York","395","75","376","77","0","12","0","12","0","12","19","32","0","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","42","41","60","42","63","43","73","43","111","51","19","22"
"1500000US360810083002","Block Group 2, Census Tract 83, Queens County, New York","712","93","697","97","0","12","14","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","13","21","54","44","33","39","30","34","45","32","141","74","150","58","158","68","59","44","15","25"
"1500000US360810085001","Block Group 1, Census Tract 85, Queens County, New York","222","63","222","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","12","0","12","30","21","133","55","33","34","13","20","0","12"
"1500000US360810085002","Block Group 2, Census Tract 85, Queens County, New York","39","36","39","36","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","0","12","20","31","6","9","8","13","0","12"
"1500000US360810086001","Block Group 1, Census Tract 86, Queens County, New York","188","82","188","82","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","13","5","8","11","18","7","11","78","50","63","63","16","17","0","12","0","12"
"1500000US360810086002","Block Group 2, Census Tract 86, Queens County, New York","55","47","49","46","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","14","33","45","0","12","6","9"
"1500000US360810087001","Block Group 1, Census Tract 87, Queens County, New York","326","84","320","85","0","12","0","12","0","12","58","44","0","12","16","25","55","42","0","12","0","12","29","33","56","47","13","15","35","40","0","12","18","20","0","12","0","12","23","28","0","12","17","27","0","12","6","13"
"1500000US360810087002","Block Group 2, Census Tract 87, Queens County, New York","487","92","479","93","0","12","0","12","0","12","8","12","7","11","38","42","0","12","19","30","7","11","23","27","14","23","6","9","0","12","37","26","16","25","102","81","46","45","96","62","22","26","38","40","0","12","8","14"
"1500000US360810087003","Block Group 3, Census Tract 87, Queens County, New York","643","91","643","91","0","12","0","12","18","28","60","50","19","19","56","44","25","36","76","58","35","31","45","43","32","30","103","67","19","22","0","12","52","46","6","9","22","27","45","35","30","29","0","12","0","12","0","12"
"1500000US360810088001","Block Group 1, Census Tract 88, Queens County, New York","95","59","95","59","7","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","16","0","12","74","54","0","12","0","12"
"1500000US360810088002","Block Group 2, Census Tract 88, Queens County, New York","201","83","201","83","0","12","0","12","0","12","0","12","0","12","0","12","22","36","0","12","0","12","0","12","0","12","0","12","10","15","0","12","0","12","7","12","16","18","30","40","61","36","33","41","22","35","0","12"
"1500000US360810091001","Block Group 1, Census Tract 91, Queens County, New York","275","74","275","74","0","12","0","12","0","12","0","12","0","12","54","55","0","12","0","12","6","11","21","28","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","42","47","54","51","31","60","41","0","12"
"1500000US360810091002","Block Group 2, Census Tract 91, Queens County, New York","598","92","562","96","0","12","0","12","16","24","0","12","0","12","0","12","0","12","0","12","10","16","0","12","0","12","0","12","0","12","0","12","0","12","0","12","21","23","36","33","191","85","143","65","145","72","36","48"
"1500000US360810094001","Block Group 1, Census Tract 94, Queens County, New York","355","95","355","95","0","12","0","12","6","10","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","0","12","0","12","0","12","13","20","0","12","0","12","136","70","63","49","91","66","36","40","0","12"
"1500000US360810094002","Block Group 2, Census Tract 94, Queens County, New York","225","67","225","67","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","18","0","12","0","12","0","12","45","39","64","51","46","37","48","38","10","16","0","12"
"1500000US360810095001","Block Group 1, Census Tract 95, Queens County, New York","411","63","411","63","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","15","7","11","32","34","94","43","177","61","86","54","0","12"
"1500000US360810095002","Block Group 2, Census Tract 95, Queens County, New York","368","76","299","70","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","14","0","12","0","12","0","12","0","12","0","12","12","20","0","12","5","7","9","14","34","24","45","38","48","31","136","57","69","50"
"1500000US360810096001","Block Group 1, Census Tract 96, Queens County, New York","100","76","100","76","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","32","0","12","0","12","32","50","0","12","0","12","31","50","10","17","0","12","0","12","0","12"
"1500000US360810096002","Block Group 2, Census Tract 96, Queens County, New York","254","97","237","98","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","9","0","12","0","12","101","63","24","39","107","76","0","12","17","28"
"1500000US360810097001","Block Group 1, Census Tract 97, Queens County, New York","216","63","194","60","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","13","0","12","0","12","0","12","8","13","0","12","10","16","0","12","43","49","22","25","62","46","42","49","22","35"
"1500000US360810097002","Block Group 2, Census Tract 97, Queens County, New York","280","86","271","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12","33","42","88","43","141","72","9","15"
"1500000US360810097003","Block Group 3, Census Tract 97, Queens County, New York","243","83","230","86","0","12","0","12","0","12","0","12","0","12","0","12","26","41","0","12","0","12","0","12","7","12","0","12","9","16","0","12","0","12","0","12","7","11","39","38","16","18","71","49","55","49","13","15"
"1500000US360810097004","Block Group 4, Census Tract 97, Queens County, New York","244","93","244","93","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","78","71","52","44","88","50","26","25","0","12"
"1500000US360810098001","Block Group 1, Census Tract 98, Queens County, New York","168","64","168","64","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","24","54","43","22","22","49","39","19","29","0","12"
"1500000US360810098002","Block Group 2, Census Tract 98, Queens County, New York","183","66","174","66","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","11","0","12","0","12","10","16","0","12","48","30","65","48","44","39","0","12","9","14"
"1500000US360810099001","Block Group 1, Census Tract 99, Queens County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US360810100001","Block Group 1, Census Tract 100, Queens County, New York","98","69","98","69","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","18","0","12","0","12","0","12","0","12","0","12","59","53","28","46","0","12"
"1500000US360810100002","Block Group 2, Census Tract 100, Queens County, New York","195","115","195","115","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","31","0","12","0","12","0","12","0","12","40","49","47","49","36","56","50","84","0","12"
"1500000US360810101001","Block Group 1, Census Tract 101, Queens County, New York","401","73","401","73","0","12","0","12","0","12","16","25","0","12","6","9","0","12","19","31","0","12","14","23","0","12","0","12","0","12","0","12","8","12","34","36","8","13","59","36","98","60","91","50","48","34","0","12"
"1500000US360810101002","Block Group 2, Census Tract 101, Queens County, New York","295","84","273","79","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","20","25","0","12","33","29","73","52","71","58","76","55","22","36"
"1500000US360810102001","Block Group 1, Census Tract 102, Queens County, New York","200","74","195","74","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","82","62","30","37","40","36","43","39","0","12","5","8"
"1500000US360810102002","Block Group 2, Census Tract 102, Queens County, New York","111","51","111","51","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","17","0","12","0","12","0","12","0","12","7","11","63","41","26","29","5","7","0","12","0","12"
"1500000US360810103001","Block Group 1, Census Tract 103, Queens County, New York","310","105","310","105","0","12","0","12","0","12","0","12","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","68","51","62","41","150","84","11","15","0","12"
"1500000US360810103002","Block Group 2, Census Tract 103, Queens County, New York","200","95","200","95","0","12","0","12","0","12","0","12","35","51","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","17","27","66","57","7","12","60","57","6","9","0","12"
"1500000US360810103003","Block Group 3, Census Tract 103, Queens County, New York","542","143","542","143","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","7","12","0","12","21","34","41","41","0","12","8","12","26","29","293","133","123","76","23","36","0","12"
"1500000US360810103004","Block Group 4, Census Tract 103, Queens County, New York","382","118","368","117","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","19","0","12","0","12","0","12","0","12","0","12","0","12","15","24","0","12","12","20","92","66","149","95","88","84","0","12","14","22"
"1500000US360810104001","Block Group 1, Census Tract 104, Queens County, New York","226","93","226","93","0","12","0","12","0","12","0","12","0","12","0","12","7","11","0","12","0","12","0","12","0","12","7","11","0","12","0","12","0","12","25","38","0","12","41","39","121","78","7","11","18","28","0","12"
"1500000US360810104002","Block Group 2, Census Tract 104, Queens County, New York","194","91","194","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","19","29","83","64","45","35","0","12","37","38","0","12"
"1500000US360810105001","Block Group 1, Census Tract 105, Queens County, New York","312","83","312","83","12","19","14","23","0","12","9","13","63","55","11","18","0","12","8","14","10","15","0","12","11","18","25","29","0","12","13","20","0","12","21","35","33","33","0","12","38","35","32","38","12","20","0","12"
"1500000US360810105002","Block Group 2, Census Tract 105, Queens County, New York","368","78","368","78","0","12","8","12","32","26","16","19","0","12","46","46","0","12","0","12","0","12","0","12","0","12","5","14","32","34","0","12","0","12","0","12","0","12","107","61","72","46","50","43","0","12","0","12"
"1500000US360810105003","Block Group 3, Census Tract 105, Queens County, New York","526","103","503","97","0","12","0","12","0","12","9","13","0","12","0","12","0","12","0","12","0","12","22","35","0","12","0","12","0","12","0","12","11","16","26","43","0","12","77","42","81","58","269","91","8","13","23","34"
"1500000US360810105004","Block Group 4, Census Tract 105, Queens County, New York","293","98","293","98","0","12","0","12","0","12","18","20","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","83","55","55","43","137","79","0","12","0","12"
"1500000US360810106001","Block Group 1, Census Tract 106, Queens County, New York","118","59","118","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","11","17","0","12","51","46","52","39","4","6","0","12","0","12"
"1500000US360810106002","Block Group 2, Census Tract 106, Queens County, New York","232","78","232","78","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","15","25","12","19","21","35","4","7","69","38","55","46","25","25","31","38","0","12"
"1500000US360810107010","Block Group 0, Census Tract 107.01, Queens County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US360810107011","Block Group 1, Census Tract 107.01, Queens County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US360810108001","Block Group 1, Census Tract 108, Queens County, New York","160","67","147","67","0","12","0","12","0","12","0","12","9","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","30","40","0","12","63","37","45","46","13","16"
"1500000US360810108002","Block Group 2, Census Tract 108, Queens County, New York","180","56","180","56","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","10","0","12","0","12","7","11","0","12","6","8","0","12","4","8","0","12","94","53","40","34","23","25","0","12","0","12"
"1500000US360810110001","Block Group 1, Census Tract 110, Queens County, New York","148","73","148","73","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","9","0","12","37","50","68","45","37","34","0","12","0","12"
"1500000US360810110002","Block Group 2, Census Tract 110, Queens County, New York","218","76","213","76","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","39","6","9","0","12","46","32","78","52","51","50","0","12","5","9"
"1500000US360810111001","Block Group 1, Census Tract 111, Queens County, New York","339","89","310","81","0","12","0","12","0","12","0","12","13","20","9","14","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","21","11","17","7","15","141","75","91","48","20","22","29","46"
"1500000US360810111002","Block Group 2, Census Tract 111, Queens County, New York","390","109","380","109","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","31","29","0","12","0","12","0","12","0","12","61","59","70","40","128","87","90","57","10","15"
"1500000US360810112001","Block Group 1, Census Tract 112, Queens County, New York","141","55","130","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","9","0","12","0","12","0","12","0","12","12","20","0","12","20","23","0","12","23","18","7","10","51","39","12","18","11","17"
"1500000US360810112002","Block Group 2, Census Tract 112, Queens County, New York","222","76","222","76","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","21","0","12","0","12","0","12","0","12","0","12","20","17","0","12","0","12","69","55","115","58","0","12","0","12"
"1500000US360810113001","Block Group 1, Census Tract 113, Queens County, New York","547","103","515","95","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","8","12","0","12","15","22","0","12","0","12","0","12","17","21","0","12","25","39","114","63","174","75","153","66","0","12","32","47"
"1500000US360810113002","Block Group 2, Census Tract 113, Queens County, New York","490","113","490","113","0","12","0","12","0","12","11","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","27","8","14","25","23","0","12","19","21","16","24","37","36","78","65","209","88","65","49","0","12"
"1500000US360810113003","Block Group 3, Census Tract 113, Queens County, New York","207","93","166","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","22","35","39","55","0","12","27","34","0","12","47","39","31","33","41","54"
"1500000US360810114001","Block Group 1, Census Tract 114, Queens County, New York","213","71","213","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","39","5","7","97","63","55","38","31","34","0","12","0","12"
"1500000US360810115001","Block Group 1, Census Tract 115, Queens County, New York","715","100","668","99","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","0","12","0","12","0","12","8","14","0","12","8","12","0","12","51","49","20","29","115","57","174","77","233","77","50","36","47","53"
"1500000US360810115002","Block Group 2, Census Tract 115, Queens County, New York","144","62","124","58","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","16","26","19","31","0","12","44","43","38","28","7","11","20","30"
"1500000US360810116001","Block Group 1, Census Tract 116, Queens County, New York","185","86","180","85","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","14","0","12","0","12","0","12","10","17","0","12","0","12","0","12","0","12","0","12","106","82","10","15","23","25","21","32","5","9"
"1500000US360810116002","Block Group 2, Census Tract 116, Queens County, New York","154","43","148","44","0","12","0","12","0","12","0","12","11","17","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","20","11","18","49","26","15","19","44","33","0","12","6","9"
"1500000US360810117001","Block Group 1, Census Tract 117, Queens County, New York","309","84","309","84","0","12","0","12","0","12","0","12","0","12","0","12","4","7","10","18","0","12","0","12","0","12","0","12","0","12","8","14","0","12","46","53","0","12","15","16","38","51","137","65","51","43","0","12"
"1500000US360810117002","Block Group 2, Census Tract 117, Queens County, New York","254","76","247","77","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","9","14","13","14","11","16","55","37","103","65","56","34","7","11"
"1500000US360810117003","Block Group 3, Census Tract 117, Queens County, New York","310","113","310","113","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","18","19","20","17","42","29","67","62","82","68","81","77","0","12"
"1500000US360810001001","Block Group 1, Census Tract 1, Queens County, New York","2339","164","2314","158","0","17","0","17","0","17","0","17","26","42","28","34","0","17","33","35","0","17","15","23","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","0","17","24","25","2188","167","25","34"
"1500000US360810002001","Block Group 1, Census Tract 2, Queens County, New York","146","53","146","53","0","12","0","12","0","12","0","12","0","12","8","13","0","12","0","12","0","12","0","12","0","12","5","8","0","12","0","12","0","12","0","12","0","12","51","41","26","28","46","38","10","16","0","12"
"1500000US360810002002","Block Group 2, Census Tract 2, Queens County, New York","318","91","314","91","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","14","23","0","12","0","12","0","12","99","53","100","57","87","55","14","23","4","6"
"1500000US360810004001","Block Group 1, Census Tract 4, Queens County, New York","198","93","198","93","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","81","70","60","60","49","44","0","12","0","12"
"1500000US360810004002","Block Group 2, Census Tract 4, Queens County, New York","277","96","245","94","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","6","10","0","12","18","33","21","33","77","63","57","56","66","59","0","12","32","36"
