"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"1500000US360610038004","Block Group 4, Census Tract 38, New York County, New York","709","176","0","11","68","69","78","65","221","144","126","128","135","109","34","44","0","11","47","54","0","11"
"1500000US360610038005","Block Group 5, Census Tract 38, New York County, New York","1157","270","15","24","50","56","148","144","37","40","112","140","34","39","77","76","233","179","441","215","10","17"
"1500000US360610038006","Block Group 6, Census Tract 38, New York County, New York","459","214","41","46","24","43","35","57","63","73","158","153","88","141","0","11","0","11","50","61","0","11"
"1500000US360610038007","Block Group 7, Census Tract 38, New York County, New York","750","161","11","19","21","37","54","64","50","56","92","91","71","76","76","87","207","127","168","95","0","11"
"1500000US360610039000","Block Group 0, Census Tract 39, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610039001","Block Group 1, Census Tract 39, New York County, New York","435","160","109","86","18","29","14","22","71","93","15","24","0","11","18","28","76","78","114","95","0","11"
"1500000US360610039002","Block Group 2, Census Tract 39, New York County, New York","783","152","32","37","103","94","30","35","76","48","92","62","109","83","52","47","30","36","259","129","0","11"
"1500000US360610039003","Block Group 3, Census Tract 39, New York County, New York","355","100","50","46","0","11","14","22","57","69","54","41","70","50","33","37","17","27","60","43","0","11"
"1500000US360610039004","Block Group 4, Census Tract 39, New York County, New York","120","71","50","43","54","51","0","11","0","11","0","11","0","11","0","11","0","11","0","11","16","25"
"1500000US360610040001","Block Group 1, Census Tract 40, New York County, New York","997","260","71","68","111","118","76","64","189","116","0","11","105","90","49","68","197","182","137","135","62","101"
"1500000US360610040002","Block Group 2, Census Tract 40, New York County, New York","233","78","34","43","0","11","43","39","83","70","0","11","0","11","21","34","0","11","52","52","0","11"
"1500000US360610040003","Block Group 3, Census Tract 40, New York County, New York","505","187","0","11","104","135","21","33","50","61","59","70","102","109","0","11","102","95","42","52","25","42"
"1500000US360610040004","Block Group 4, Census Tract 40, New York County, New York","488","148","9","19","82","107","48","76","102","89","23","31","24","39","48","53","55","87","97","104","0","11"
"1500000US360610040005","Block Group 5, Census Tract 40, New York County, New York","764","205","153","133","150","84","113","89","0","11","24","40","66","58","0","11","84","80","126","74","48","53"
"1500000US360610040006","Block Group 6, Census Tract 40, New York County, New York","754","173","77","64","14","30","49","72","87","83","63","69","119","109","30","49","27","33","209","112","79","97"
"1500000US360610041001","Block Group 1, Census Tract 41, New York County, New York","424","129","98","82","0","11","44","40","81","90","62","75","26","29","13","20","22","26","71","60","7","15"
"1500000US360610041002","Block Group 2, Census Tract 41, New York County, New York","416","144","82","57","31","37","12","25","23","31","0","11","0","11","15","24","12","19","241","152","0","11"
"1500000US360610041003","Block Group 3, Census Tract 41, New York County, New York","522","145","11","18","27","43","45","52","52","62","83","76","64","78","42","66","43","41","140","73","15","23"
"1500000US360610041004","Block Group 4, Census Tract 41, New York County, New York","609","164","61","44","66","51","0","11","32","27","26","31","39","33","43","57","65","70","266","127","11","19"
"1500000US360610041005","Block Group 5, Census Tract 41, New York County, New York","325","132","80","84","26","22","64","76","41","56","10","17","13","22","0","11","0","11","66","74","25","28"
"1500000US360610041006","Block Group 6, Census Tract 41, New York County, New York","675","167","152","98","28","44","93","60","33","53","60","84","60","80","47","44","35","32","167","114","0","11"
"1500000US360610042001","Block Group 1, Census Tract 42, New York County, New York","599","107","81","70","53","56","62","45","44","33","43","29","98","93","48","37","35","36","74","40","61","69"
"1500000US360610042002","Block Group 2, Census Tract 42, New York County, New York","335","74","37","37","18","21","11","16","150","53","21","27","25","25","0","11","8","13","56","33","9","15"
"1500000US360610043001","Block Group 1, Census Tract 43, New York County, New York","1001","190","49","46","157","126","246","157","146","89","59","54","49","30","28","41","97","70","139","81","31","49"
"1500000US360610043002","Block Group 2, Census Tract 43, New York County, New York","440","159","44","39","55","43","17","31","22","29","10","16","94","66","25","33","0","11","143","120","30","35"
"1500000US360610043003","Block Group 3, Census Tract 43, New York County, New York","666","172","132","79","66","49","58","56","35","55","94","91","60","72","0","11","0","11","174","101","47","58"
"1500000US360610044000","Block Group 0, Census Tract 44, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610044001","Block Group 1, Census Tract 44, New York County, New York","1437","293","71","71","181","116","183","139","389","258","11","20","93","96","19","31","124","86","223","159","143","185"
"1500000US360610044002","Block Group 2, Census Tract 44, New York County, New York","463","153","0","11","41","42","155","139","57","69","0","11","0","11","0","11","47","73","163","125","0","11"
"1500000US360610044003","Block Group 3, Census Tract 44, New York County, New York","1249","221","79","87","63","71","221","139","197","125","198","141","48","61","44","71","140","115","183","138","76","106"
"1500000US360610044004","Block Group 4, Census Tract 44, New York County, New York","386","116","0","11","75","77","79","79","59","71","0","11","8","21","0","11","25","40","140","102","0","11"
"1500000US360610044005","Block Group 5, Census Tract 44, New York County, New York","1213","311","39","44","104","94","150","115","280","206","41","67","71","84","80","82","101","160","334","168","13","21"
"1500000US360610044006","Block Group 6, Census Tract 44, New York County, New York","544","147","0","11","205","172","119","87","23","40","20","34","93","137","11","20","0","11","73","71","0","11"
"1500000US360610044007","Block Group 7, Census Tract 44, New York County, New York","1595","339","0","11","369","215","305","195","142","175","52","53","64","73","101","109","143","109","419","212","0","11"
"1500000US360610044008","Block Group 8, Census Tract 44, New York County, New York","1127","299","94","94","0","11","71","84","213","242","119","107","71","112","99","139","11","19","332","199","117","124"
"1500000US360610045001","Block Group 1, Census Tract 45, New York County, New York","223","68","59","36","46","34","20","22","32","37","5","8","5","8","11","17","0","11","12","15","33","45"
"1500000US360610047001","Block Group 1, Census Tract 47, New York County, New York","488","111","40","26","58","58","37","35","59","35","43","40","96","75","59","57","33","37","42","34","21","24"
"1500000US360610047002","Block Group 2, Census Tract 47, New York County, New York","513","116","106","54","86","69","47","49","31","38","23","27","39","58","28","44","23","25","120","63","10","17"
"1500000US360610048001","Block Group 1, Census Tract 48, New York County, New York","182","77","11","18","15","23","14","23","40","34","15","24","0","11","0","11","12","19","57","56","18","29"
"1500000US360610048002","Block Group 2, Census Tract 48, New York County, New York","209","129","0","11","77","98","75","86","14","24","14","23","0","11","0","11","0","11","29","33","0","11"
"1500000US360610048003","Block Group 3, Census Tract 48, New York County, New York","157","67","14","21","13","20","24","30","0","11","20","30","35","40","0","11","15","26","36","43","0","11"
"1500000US360610048004","Block Group 4, Census Tract 48, New York County, New York","510","146","45","43","48","40","62","54","34","38","75","66","38","44","81","107","13","23","114","86","0","11"
"1500000US360610048005","Block Group 5, Census Tract 48, New York County, New York","504","152","0","11","140","92","0","11","65","60","60","32","48","61","49","61","42","33","46","31","54","79"
"1500000US360610048006","Block Group 6, Census Tract 48, New York County, New York","541","117","15","24","96","71","91","76","11","20","95","66","78","60","72","82","72","61","0","11","11","17"
"1500000US360610048007","Block Group 7, Census Tract 48, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610049001","Block Group 1, Census Tract 49, New York County, New York","290","135","125","97","54","76","17","27","23","26","16","25","16","25","8","17","31","35","0","11","0","11"
"1500000US360610049002","Block Group 2, Census Tract 49, New York County, New York","879","157","136","81","108","74","80","54","85","65","123","104","65","78","0","11","56","42","205","102","21","31"
"1500000US360610049003","Block Group 3, Census Tract 49, New York County, New York","753","139","35","40","55","69","139","84","181","99","42","48","111","84","95","67","33","30","62","42","0","11"
"1500000US360610050001","Block Group 1, Census Tract 50, New York County, New York","288","110","33","52","43","49","15","23","46","52","56","73","0","11","0","11","16","26","25","30","54","39"
"1500000US360610050002","Block Group 2, Census Tract 50, New York County, New York","213","79","18","31","0","11","39","29","33","51","27","31","15","23","12","19","15","24","38","29","16","25"
"1500000US360610050003","Block Group 3, Census Tract 50, New York County, New York","326","103","12","19","63","38","0","11","45","46","14","22","24","29","0","11","32","30","85","84","51","54"
"1500000US360610050004","Block Group 4, Census Tract 50, New York County, New York","98","64","10","16","0","11","43","47","0","11","0","11","13","20","0","11","0","11","32","49","0","11"
"1500000US360610050005","Block Group 5, Census Tract 50, New York County, New York","862","151","96","77","167","89","0","11","131","94","120","66","99","101","46","55","58","55","94","75","51","45"
"1500000US360610052001","Block Group 1, Census Tract 52, New York County, New York","204","83","20","22","38","53","31","34","29","43","17","21","0","11","0","11","0","11","7","12","62","59"
"1500000US360610052002","Block Group 2, Census Tract 52, New York County, New York","528","114","88","53","90","57","99","57","18","21","22","21","15","19","8","12","54","50","124","63","10","16"
"1500000US360610054001","Block Group 1, Census Tract 54, New York County, New York","592","171","111","70","71","101","82","75","115","123","24","37","18","26","11","17","0","11","144","106","16","25"
"1500000US360610054002","Block Group 2, Census Tract 54, New York County, New York","215","122","1","10","9","15","33","54","19","31","10","16","13","21","14","24","49","80","67","63","0","11"
"1500000US360610054003","Block Group 3, Census Tract 54, New York County, New York","418","115","18","29","58","62","132","85","65","52","68","64","0","11","0","11","45","52","10","17","22","29"
"1500000US360610055011","Block Group 1, Census Tract 55.01, New York County, New York","210","121","16","24","18","29","52","84","17","28","6","11","0","11","40","63","0","11","61","78","0","11"
"1500000US360610055012","Block Group 2, Census Tract 55.01, New York County, New York","1201","168","116","70","186","91","210","90","255","126","124","96","50","56","10","17","15","25","221","125","14","23"
"1500000US360610055013","Block Group 3, Census Tract 55.01, New York County, New York","359","130","44","46","144","117","79","76","68","53","0","11","0","11","10","18","0","11","14","22","0","11"
"1500000US360610055021","Block Group 1, Census Tract 55.02, New York County, New York","154","59","11","18","34","43","12","19","24","19","0","11","12","18","20","24","0","11","41","33","0","11"
"1500000US360610055022","Block Group 2, Census Tract 55.02, New York County, New York","629","112","151","57","84","64","48","30","22","25","42","33","38","31","79","66","62","70","82","47","21","33"
"1500000US360610056001","Block Group 1, Census Tract 56, New York County, New York","455","107","36","38","21","20","63","64","54","59","25","28","25","30","0","11","85","66","125","67","21","25"
"1500000US360610056002","Block Group 2, Census Tract 56, New York County, New York","256","127","81","81","0","11","8","13","0","11","40","64","12","20","0","11","60","80","39","61","16","25"
"1500000US360610056003","Block Group 3, Census Tract 56, New York County, New York","299","89","28","25","32","38","28","28","75","63","26","43","0","11","0","11","37","39","25","30","48","49"
"1500000US360610057001","Block Group 1, Census Tract 57, New York County, New York","143","66","8","13","8","13","0","11","38","47","0","11","20","22","9","15","28","44","22","25","10","16"
"1500000US360610057002","Block Group 2, Census Tract 57, New York County, New York","845","124","89","56","71","74","201","91","36","32","34","41","59","57","85","72","59","51","152","69","59","43"
"1500000US360610058001","Block Group 1, Census Tract 58, New York County, New York","1898","145","256","112","270","142","236","104","222","111","86","69","72","76","81","87","160","90","483","165","32","37"
"1500000US360610059001","Block Group 1, Census Tract 59, New York County, New York","93","78","58","68","0","11","0","11","0","11","0","11","0","11","18","30","0","11","17","26","0","11"
"1500000US360610059002","Block Group 2, Census Tract 59, New York County, New York","99","61","12","19","21","32","17","26","16","25","0","11","0","11","14","23","0","11","19","30","0","11"
"1500000US360610059003","Block Group 3, Census Tract 59, New York County, New York","634","149","17","27","122","94","43","43","86","72","101","73","32","37","33","38","90","99","62","46","48","38"
"1500000US360610059004","Block Group 4, Census Tract 59, New York County, New York","118","78","0","11","0","11","18","29","0","11","34","52","0","11","0","11","0","11","40","45","26","39"
"1500000US360610059005","Block Group 5, Census Tract 59, New York County, New York","147","82","0","11","0","11","38","45","0","11","17","28","0","11","18","29","18","31","18","29","38","43"
"1500000US360610060000","Block Group 0, Census Tract 60, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610060001","Block Group 1, Census Tract 60, New York County, New York","818","122","50","42","214","109","89","60","53","41","33","36","65","77","57","57","64","61","193","110","0","11"
"1500000US360610060002","Block Group 2, Census Tract 60, New York County, New York","854","105","20","33","125","75","156","112","206","106","68","40","68","52","43","41","22","26","132","70","14","23"
"1500000US360610060003","Block Group 3, Census Tract 60, New York County, New York","728","135","58","43","88","71","105","81","74","54","85","83","32","35","26","31","26","30","234","125","0","11"
"1500000US360610061001","Block Group 1, Census Tract 61, New York County, New York","434","133","13","22","16","26","94","71","45","54","51","35","36","43","30","38","49","60","91","77","9","15"
"1500000US360610061002","Block Group 2, Census Tract 61, New York County, New York","112","52","4","12","7","22","44","41","12","19","9","14","0","11","0","11","0","11","36","38","0","11"
"1500000US360610061003","Block Group 3, Census Tract 61, New York County, New York","590","130","32","47","77","57","110","84","61","50","0","11","43","42","11","20","43","47","180","86","33","43"
"1500000US360610062000","Block Group 0, Census Tract 62, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610062001","Block Group 1, Census Tract 62, New York County, New York","228","53","11","17","10","10","19","22","63","39","29","26","32","25","9","14","40","24","15","15","0","11"
"1500000US360610062002","Block Group 2, Census Tract 62, New York County, New York","1083","80","39","32","78","48","127","72","147","78","110","73","133","68","87","69","57","35","204","77","101","57"
"1500000US360610063001","Block Group 1, Census Tract 63, New York County, New York","563","177","49","48","65","57","136","130","38","60","46","44","19","32","0","11","74","96","136","92","0","11"
"1500000US360610063002","Block Group 2, Census Tract 63, New York County, New York","575","170","29","46","60","79","114","88","0","11","16","25","66","99","33","40","114","92","143","92","0","11"
"1500000US360610063003","Block Group 3, Census Tract 63, New York County, New York","503","132","89","73","38","39","13","20","69","46","15","23","13","21","0","11","42","49","191","119","33","41"
"1500000US360610063004","Block Group 4, Census Tract 63, New York County, New York","450","153","16","26","14","24","149","118","17","28","83","99","14","21","26","29","29","34","102","60","0","11"
"1500000US360610063005","Block Group 5, Census Tract 63, New York County, New York","352","140","0","11","12","20","0","11","46","44","156","144","29","36","0","11","0","11","89","66","20","24"
"1500000US360610064001","Block Group 1, Census Tract 64, New York County, New York","520","207","0","11","95","111","109","129","14","25","105","118","0","11","40","47","23","38","120","108","14","23"
"1500000US360610064002","Block Group 2, Census Tract 64, New York County, New York","618","127","0","11","35","40","122","80","119","90","104","92","63","56","0","11","17","29","158","119","0","11"
"1500000US360610064003","Block Group 3, Census Tract 64, New York County, New York","508","152","120","83","0","11","119","94","12","23","121","96","30","49","65","80","0","11","41","48","0","11"
"1500000US360610064004","Block Group 4, Census Tract 64, New York County, New York","637","145","45","52","54","53","44","52","61","68","67","78","82","66","20","32","29","35","181","100","54","58"
"1500000US360610064005","Block Group 5, Census Tract 64, New York County, New York","621","171","47","61","110","90","38","61","81","89","181","142","0","11","46","51","70","70","48","61","0","11"
"1500000US360610064006","Block Group 6, Census Tract 64, New York County, New York","307","136","22","36","0","11","24","44","22","36","42","35","0","11","99","121","28","55","70","83","0","11"
"1500000US360610065001","Block Group 1, Census Tract 65, New York County, New York","365","119","75","50","76","86","38","45","25","30","13","21","36","54","0","11","0","11","57","59","45","56"
"1500000US360610065002","Block Group 2, Census Tract 65, New York County, New York","569","145","0","11","0","11","44","42","41","38","29","36","44","41","104","96","91","64","127","75","89","83"
"1500000US360610065003","Block Group 3, Census Tract 65, New York County, New York","482","136","31","36","25","29","31","34","46","46","137","113","42","50","50","40","83","74","37","35","0","11"
"1500000US360610065004","Block Group 4, Census Tract 65, New York County, New York","642","179","39","64","118","95","143","110","21","29","29","32","25","27","0","11","0","11","253","131","14","23"
"1500000US360610065005","Block Group 5, Census Tract 65, New York County, New York","641","162","22","26","35","43","148","136","72","73","98","66","15","24","63","71","79","84","109","79","0","11"
"1500000US360610066001","Block Group 1, Census Tract 66, New York County, New York","439","237","0","11","82","94","13","21","228","220","0","11","61","82","15","24","0","11","40","63","0","11"
"1500000US360610066002","Block Group 2, Census Tract 66, New York County, New York","612","220","111","129","103","70","0","11","44","59","117","129","73","91","56","92","0","11","108","105","0","11"
"1500000US360610066003","Block Group 3, Census Tract 66, New York County, New York","385","157","36","39","131","111","92","93","0","11","78","71","0","11","0","11","0","11","48","58","0","11"
"1500000US360610066004","Block Group 4, Census Tract 66, New York County, New York","687","256","73","92","58","80","41","74","210","219","125","154","30","34","0","11","16","25","134","117","0","11"
"1500000US360610066005","Block Group 5, Census Tract 66, New York County, New York","414","249","11","20","0","11","104","119","164","215","42","52","53","56","0","11","0","11","40","62","0","11"
"1500000US360610066006","Block Group 6, Census Tract 66, New York County, New York","57","73","0","11","43","71","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610066007","Block Group 7, Census Tract 66, New York County, New York","555","330","47","80","0","11","19","33","261","300","121","121","0","11","45","76","0","11","62","80","0","11"
"1500000US360610066008","Block Group 8, Census Tract 66, New York County, New York","669","239","55","73","22","31","132","122","126","199","173","147","138","197","0","11","23","37","0","11","0","11"
"1500000US360610066009","Block Group 9, Census Tract 66, New York County, New York","680","276","85","102","58","72","27","23","201","250","185","128","73","72","20","33","18","31","13","24","0","11"
"1500000US360610067001","Block Group 1, Census Tract 67, New York County, New York","707","141","65","60","82","63","82","55","78","53","56","51","104","79","17","26","73","78","150","70","0","11"
"1500000US360610067002","Block Group 2, Census Tract 67, New York County, New York","606","171","89","75","69","45","145","101","93","102","29","31","12","18","11","18","15","23","105","59","38","62"
"1500000US360610067003","Block Group 3, Census Tract 67, New York County, New York","609","159","21","32","35","39","148","75","63","82","52","50","88","92","15","24","77","65","110","112","0","11"
"1500000US360610067004","Block Group 4, Census Tract 67, New York County, New York","662","170","47","45","141","80","47","75","35","42","71","86","29","33","24","37","86","58","141","114","41","60"
"1500000US360610068001","Block Group 1, Census Tract 68, New York County, New York","596","227","76","96","108","134","51","62","96","80","0","11","133","166","0","11","32","39","86","88","14","24"
"1500000US360610068002","Block Group 2, Census Tract 68, New York County, New York","377","123","33","52","0","11","13","22","75","57","94","107","29","43","20","31","21","36","74","94","18","31"
"1500000US360610068003","Block Group 3, Census Tract 68, New York County, New York","351","117","33","55","33","42","78","68","0","11","42","51","65","61","0","11","0","11","100","72","0","11"
"1500000US360610068004","Block Group 4, Census Tract 68, New York County, New York","643","223","0","11","112","126","70","55","51","61","135","95","26","47","0","11","33","31","216","186","0","11"
"1500000US360610068005","Block Group 5, Census Tract 68, New York County, New York","288","187","56","57","0","11","0","11","29","46","0","11","113","153","13","23","17","29","0","11","60","90"
"1500000US360610068006","Block Group 6, Census Tract 68, New York County, New York","557","151","35","53","76","72","64","66","44","52","144","112","109","80","0","11","16","27","69","66","0","11"
"1500000US360610069000","Block Group 0, Census Tract 69, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610069001","Block Group 1, Census Tract 69, New York County, New York","754","119","131","63","110","52","126","65","59","38","30","38","38","28","8","13","116","100","110","59","26","23"
"1500000US360610070001","Block Group 1, Census Tract 70, New York County, New York","1082","229","114","109","90","79","61","58","129","103","116","76","121","111","39","46","42","39","276","145","94","98"
"1500000US360610070002","Block Group 2, Census Tract 70, New York County, New York","291","147","31","40","0","11","43","53","21","40","86","109","0","11","76","65","0","11","34","42","0","11"
"1500000US360610070003","Block Group 3, Census Tract 70, New York County, New York","871","267","28","46","68","71","0","11","153","102","54","81","49","49","50","54","63","63","357","233","49","72"
"1500000US360610070004","Block Group 4, Census Tract 70, New York County, New York","229","181","0","11","0","11","61","68","106","169","0","11","0","11","19","31","24","39","19","32","0","11"
"1500000US360610070005","Block Group 5, Census Tract 70, New York County, New York","509","193","30","49","62","75","111","93","114","132","87","70","0","11","20","32","0","11","66","64","19","32"
"1500000US360610070006","Block Group 6, Census Tract 70, New York County, New York","694","204","23","38","44","54","52","42","22","36","65","79","54","44","65","74","35","57","253","131","81","134"
"1500000US360610071001","Block Group 1, Census Tract 71, New York County, New York","286","139","41","55","0","11","52","83","57","66","0","11","46","46","0","11","60","77","30","33","0","11"
"1500000US360610071002","Block Group 2, Census Tract 71, New York County, New York","367","117","62","64","17","28","79","73","16","26","53","44","10","16","45","69","0","11","85","51","0","11"
"1500000US360610071003","Block Group 3, Census Tract 71, New York County, New York","269","87","47","44","43","39","14","22","25","27","27","31","0","11","0","11","15","22","98","67","0","11"
"1500000US360610071004","Block Group 4, Census Tract 71, New York County, New York","872","166","210","121","105","90","130","92","82","81","46","43","0","11","63","82","15","23","169","75","52","81"
"1500000US360610071005","Block Group 5, Census Tract 71, New York County, New York","517","118","13","21","16","27","91","59","86","58","96","60","68","74","27","29","15","24","92","55","13","21"
"1500000US360610072001","Block Group 1, Census Tract 72, New York County, New York","218","122","26","43","17","26","0","11","0","11","71","113","26","42","0","11","28","45","27","33","23","39"
"1500000US360610072002","Block Group 2, Census Tract 72, New York County, New York","441","146","50","66","53","62","20","36","73","81","53","56","22","37","43","68","20","33","107","69","0","11"
"1500000US360610072003","Block Group 3, Census Tract 72, New York County, New York","280","141","0","11","0","11","25","42","41","30","0","11","0","11","69","112","29","46","74","87","42","52"
"1500000US360610072004","Block Group 4, Census Tract 72, New York County, New York","949","231","27","42","146","154","22","36","99","78","162","92","99","103","86","115","96","85","212","130","0","11"
"1500000US360610072005","Block Group 5, Census Tract 72, New York County, New York","656","185","65","108","46","52","47","56","111","120","110","90","13","23","0","11","159","115","90","89","15","25"
"1500000US360610072006","Block Group 6, Census Tract 72, New York County, New York","248","91","23","38","44","57","0","11","60","68","17","28","18","29","0","11","42","70","44","46","0","11"
"1500000US360610072007","Block Group 7, Census Tract 72, New York County, New York","230","78","0","11","0","11","0","11","0","11","0","11","0","11","53","53","52","58","81","73","44","51"
"1500000US360610073001","Block Group 1, Census Tract 73, New York County, New York","331","98","44","52","44","50","51","49","24","43","40","46","0","11","0","11","29","34","70","71","29","48"
"1500000US360610073002","Block Group 2, Census Tract 73, New York County, New York","376","107","41","45","38","45","77","90","51","50","15","25","93","69","0","11","17","28","44","42","0","11"
