"GEO_ID","NAME","B25070_001E","B25070_001M","B25070_002E","B25070_002M","B25070_003E","B25070_003M","B25070_004E","B25070_004M","B25070_005E","B25070_005M","B25070_006E","B25070_006M","B25070_007E","B25070_007M","B25070_008E","B25070_008M","B25070_009E","B25070_009M","B25070_010E","B25070_010M","B25070_011E","B25070_011M"
"1500000US360610235013","Block Group 3, Census Tract 235.01, New York County, New York","295","97","0","11","0","11","47","51","0","11","0","11","49","56","0","11","0","11","153","93","46","55"
"1500000US360610235014","Block Group 4, Census Tract 235.01, New York County, New York","617","148","17","27","61","68","18","29","48","57","0","11","65","67","56","48","87","73","232","122","33","52"
"1500000US360610235021","Block Group 1, Census Tract 235.02, New York County, New York","817","61","16","21","42","28","93","48","87","56","112","52","63","33","92","38","58","32","195","61","59","36"
"1500000US360610236000","Block Group 0, Census Tract 236, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610236001","Block Group 1, Census Tract 236, New York County, New York","760","210","49","73","21","51","72","77","13","20","127","123","158","120","15","24","96","105","145","113","64","104"
"1500000US360610236002","Block Group 2, Census Tract 236, New York County, New York","769","178","40","64","14","22","187","142","50","54","17","29","14","23","41","47","155","127","205","111","46","67"
"1500000US360610236003","Block Group 3, Census Tract 236, New York County, New York","182","94","0","11","0","11","0","11","88","105","55","52","0","11","0","11","0","11","39","44","0","11"
"1500000US360610236004","Block Group 4, Census Tract 236, New York County, New York","821","186","64","53","171","103","54","41","84","55","19","32","116","109","57","79","24","37","211","107","21","34"
"1500000US360610237000","Block Group 0, Census Tract 237, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610237001","Block Group 1, Census Tract 237, New York County, New York","1124","186","27","41","73","63","141","111","105","83","252","131","47","60","24","40","66","71","321","138","68","49"
"1500000US360610237002","Block Group 2, Census Tract 237, New York County, New York","773","178","23","27","92","119","42","40","154","101","83","69","120","99","0","11","36","43","184","86","39","43"
"1500000US360610237003","Block Group 3, Census Tract 237, New York County, New York","632","157","0","11","43","65","80","59","106","98","116","94","94","63","23","31","38","46","107","76","25","39"
"1500000US360610238010","Block Group 0, Census Tract 238.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610238011","Block Group 1, Census Tract 238.01, New York County, New York","3393","356","152","109","176","137","508","218","520","238","415","222","207","113","259","160","294","167","716","214","146","106"
"1500000US360610238020","Block Group 0, Census Tract 238.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610238021","Block Group 1, Census Tract 238.02, New York County, New York","360","48","24","18","25","16","49","28","44","23","31","20","46","39","28","30","32","20","35","22","46","42"
"1500000US360610238022","Block Group 2, Census Tract 238.02, New York County, New York","260","54","4","6","31","26","48","33","24","15","19","17","25","27","7","8","15","17","73","46","14","12"
"1500000US360610239001","Block Group 1, Census Tract 239, New York County, New York","372","95","13","20","8","13","35","37","90","51","21","25","29","32","17","25","14","21","114","57","31","42"
"1500000US360610239002","Block Group 2, Census Tract 239, New York County, New York","645","81","10","17","42","36","35","34","82","64","97","56","111","57","42","33","47","34","170","69","9","14"
"1500000US360610240000","Block Group 0, Census Tract 240, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610240001","Block Group 1, Census Tract 240, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610241000","Block Group 0, Census Tract 241, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610241001","Block Group 1, Census Tract 241, New York County, New York","446","130","21","34","24","35","220","101","36","48","82","79","0","11","20","23","9","15","34","26","0","11"
"1500000US360610086034","Block Group 4, Census Tract 86.03, New York County, New York","137","57","11","18","30","34","0","11","10","16","14","22","10","16","0","11","0","11","31","35","31","34"
"1500000US360610087001","Block Group 1, Census Tract 87, New York County, New York","578","261","15","24","73","87","66","89","87","125","18","30","21","36","79","123","28","45","159","143","32","43"
"1500000US360610087002","Block Group 2, Census Tract 87, New York County, New York","432","168","75","73","56","45","60","93","141","139","57","84","0","11","0","11","43","49","0","11","0","11"
"1500000US360610087003","Block Group 3, Census Tract 87, New York County, New York","574","207","28","45","77","68","176","154","57","92","128","131","62","59","0","11","0","11","46","39","0","11"
"1500000US360610087004","Block Group 4, Census Tract 87, New York County, New York","503","206","83","94","7","17","29","48","0","11","70","65","69","112","78","120","13","22","154","129","0","11"
"1500000US360610087005","Block Group 5, Census Tract 87, New York County, New York","525","226","94","109","70","72","15","24","0","11","24","39","39","45","208","187","0","11","75","61","0","11"
"1500000US360610088001","Block Group 1, Census Tract 88, New York County, New York","396","153","0","11","77","69","0","11","23","39","95","89","107","130","34","53","21","37","39","46","0","11"
"1500000US360610088002","Block Group 2, Census Tract 88, New York County, New York","531","196","107","67","51","53","56","66","0","11","131","146","22","34","22","37","0","11","142","126","0","11"
"1500000US360610088003","Block Group 3, Census Tract 88, New York County, New York","161","93","22","36","29","48","28","46","0","11","0","11","27","45","0","11","0","11","55","62","0","11"
"1500000US360610088004","Block Group 4, Census Tract 88, New York County, New York","277","202","0","11","21","38","29","46","29","46","0","11","0","11","0","11","121","155","77","121","0","11"
"1500000US360610088005","Block Group 5, Census Tract 88, New York County, New York","316","160","0","11","0","11","50","42","94","86","25","40","21","36","0","11","0","11","126","129","0","11"
"1500000US360610088006","Block Group 6, Census Tract 88, New York County, New York","342","134","0","11","28","44","0","11","109","78","23","39","54","62","29","47","0","11","99","82","0","11"
"1500000US360610088007","Block Group 7, Census Tract 88, New York County, New York","286","121","0","11","0","11","27","42","0","11","80","75","12","22","28","45","32","51","81","80","26","40"
"1500000US360610089001","Block Group 1, Census Tract 89, New York County, New York","280","127","0","11","40","62","57","69","34","41","0","11","0","11","13","22","69","77","49","47","18","28"
"1500000US360610089002","Block Group 2, Census Tract 89, New York County, New York","354","98","18","30","29","33","62","49","136","86","17","27","0","11","0","11","32","37","60","48","0","11"
"1500000US360610089003","Block Group 3, Census Tract 89, New York County, New York","512","138","31","37","42","40","83","74","27","31","58","54","97","62","0","11","0","11","150","106","24","37"
"1500000US360610089004","Block Group 4, Census Tract 89, New York County, New York","310","141","0","11","62","76","60","56","0","11","45","47","39","61","57","91","0","11","0","11","47","34"
"1500000US360610089005","Block Group 5, Census Tract 89, New York County, New York","480","125","64","57","96","66","32","38","15","23","19","30","0","11","63","73","25","29","116","87","50","60"
"1500000US360610090001","Block Group 1, Census Tract 90, New York County, New York","861","202","23","38","57","92","127","145","144","95","34","29","257","137","12","19","48","57","159","106","0","11"
"1500000US360610090002","Block Group 2, Census Tract 90, New York County, New York","556","189","73","91","26","34","48","61","99","89","122","127","58","50","34","38","47","54","49","48","0","11"
"1500000US360610090003","Block Group 3, Census Tract 90, New York County, New York","422","159","91","80","57","83","115","117","25","42","36","43","11","18","0","11","0","11","54","61","33","54"
"1500000US360610090004","Block Group 4, Census Tract 90, New York County, New York","469","165","41","51","100","79","39","58","27","34","0","11","40","50","24","38","29","46","137","136","32","50"
"1500000US360610090005","Block Group 5, Census Tract 90, New York County, New York","116","79","19","35","11","23","0","11","0","11","0","11","18","28","0","11","25","42","16","27","27","45"
"1500000US360610090006","Block Group 6, Census Tract 90, New York County, New York","590","178","72","74","156","138","125","79","24","37","0","11","0","11","0","11","116","122","97","91","0","11"
"1500000US360610091001","Block Group 1, Census Tract 91, New York County, New York","904","263","71","61","119","93","186","120","29","33","144","129","87","78","18","30","48","80","202","131","0","11"
"1500000US360610091002","Block Group 2, Census Tract 91, New York County, New York","838","209","278","175","0","11","0","11","143","95","100","93","24","41","42","50","69","81","152","78","30","47"
"1500000US360610091003","Block Group 3, Census Tract 91, New York County, New York","516","193","50","61","57","89","98","87","116","125","68","87","16","26","0","11","16","28","95","92","0","11"
"1500000US360610091004","Block Group 4, Census Tract 91, New York County, New York","584","211","44","54","26","42","172","157","59","97","60","40","49","48","0","11","17","28","157","124","0","11"
"1500000US360610092001","Block Group 1, Census Tract 92, New York County, New York","999","105","161","56","72","44","113","44","164","75","79","60","79","51","32","25","93","60","182","58","24","40"
"1500000US360610093001","Block Group 1, Census Tract 93, New York County, New York","69","64","0","11","22","35","21","34","0","11","0","11","0","11","0","11","0","11","26","42","0","11"
"1500000US360610093002","Block Group 2, Census Tract 93, New York County, New York","242","108","0","11","0","11","74","69","43","49","25","41","0","11","0","11","0","11","26","42","74","70"
"1500000US360610093003","Block Group 3, Census Tract 93, New York County, New York","500","173","53","63","77","78","76","92","25","40","136","118","49","59","20","33","23","37","0","11","41","67"
"1500000US360610093004","Block Group 4, Census Tract 93, New York County, New York","603","229","166","151","27","44","67","79","64","61","0","11","28","44","43","53","0","11","208","178","0","11"
"1500000US360610093005","Block Group 5, Census Tract 93, New York County, New York","329","165","0","11","0","11","39","46","49","46","57","76","38","61","36","61","24","38","86","105","0","11"
"1500000US360610093006","Block Group 6, Census Tract 93, New York County, New York","928","257","135","130","0","11","70","86","125","105","27","45","172","142","49","73","114","138","207","147","29","50"
"1500000US360610093007","Block Group 7, Census Tract 93, New York County, New York","332","188","0","11","0","11","46","80","121","142","24","39","23","36","45","72","0","11","73","115","0","11"
"1500000US360610094001","Block Group 1, Census Tract 94, New York County, New York","28","21","0","11","0","11","16","18","0","11","4","6","0","11","0","11","0","11","8","8","0","11"
"1500000US360610095001","Block Group 1, Census Tract 95, New York County, New York","528","104","115","62","79","60","74","44","20","18","44","29","38","29","23","28","9","14","74","43","52","54"
"1500000US360610095002","Block Group 2, Census Tract 95, New York County, New York","218","77","54","43","14","16","39","27","26","26","9","14","28","42","0","11","0","11","13","12","35","45"
"1500000US360610096001","Block Group 1, Census Tract 96, New York County, New York","77","29","22","17","11","17","9","13","8","8","9","9","11","13","4","5","3","6","0","11","0","11"
"1500000US360610097001","Block Group 1, Census Tract 97, New York County, New York","379","138","29","35","43","48","0","11","46","45","24","29","31","34","18","29","21","32","149","105","18","29"
"1500000US360610097002","Block Group 2, Census Tract 97, New York County, New York","364","111","71","60","0","11","59","59","38","44","22","36","57","78","15","23","0","11","69","57","33","40"
"1500000US360610097003","Block Group 3, Census Tract 97, New York County, New York","209","91","42","49","33","28","34","38","20","32","17","26","0","11","46","75","0","11","17","27","0","11"
"1500000US360610241002","Block Group 2, Census Tract 241, New York County, New York","606","139","49","56","51","61","23","29","146","106","46","63","37","46","0","11","62","64","192","92","0","11"
"1500000US360610241003","Block Group 3, Census Tract 241, New York County, New York","465","157","16","27","14","24","17","26","0","11","139","117","18","29","51","58","31","42","161","138","18","28"
"1500000US360610241004","Block Group 4, Census Tract 241, New York County, New York","494","158","18","34","17","27","65","87","60","73","76","68","23","40","15","25","62","69","95","92","63","77"
"1500000US360610241005","Block Group 5, Census Tract 241, New York County, New York","406","113","0","11","9","26","0","11","39","63","47","61","37","43","104","81","35","30","120","95","15","24"
"1500000US360610242000","Block Group 0, Census Tract 242, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610242001","Block Group 1, Census Tract 242, New York County, New York","650","87","83","56","81","47","38","35","70","54","61","47","80","54","28","36","35","40","146","72","28","32"
"1500000US360610242002","Block Group 2, Census Tract 242, New York County, New York","556","80","20","22","78","58","14","15","112","62","95","56","71","43","14","23","9","17","116","63","27","30"
"1500000US360610242003","Block Group 3, Census Tract 242, New York County, New York","341","83","28","36","7","12","22","25","18","22","80","48","49","40","10","16","0","11","114","55","13","21"
"1500000US360610243011","Block Group 1, Census Tract 243.01, New York County, New York","468","92","6","9","54","40","8","13","98","74","57","39","36","50","23","36","20","30","152","73","14","22"
"1500000US360610243012","Block Group 2, Census Tract 243.01, New York County, New York","763","110","34","42","47","46","43","46","107","49","108","76","84","56","45","52","92","58","190","82","13","20"
"1500000US360610243013","Block Group 3, Census Tract 243.01, New York County, New York","165","68","24","28","0","11","36","38","11","18","0","11","16","25","0","11","18","22","40","45","20","31"
"1500000US360610243020","Block Group 0, Census Tract 243.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610243021","Block Group 1, Census Tract 243.02, New York County, New York","828","130","39","43","51","62","103","85","105","64","161","91","106","86","36","43","51","63","176","104","0","11"
"1500000US360610243022","Block Group 2, Census Tract 243.02, New York County, New York","1050","157","49","62","117","95","181","104","122","90","89","76","216","114","0","11","29","32","233","104","14","24"
"1500000US360610243023","Block Group 3, Census Tract 243.02, New York County, New York","712","135","98","84","31","49","62","64","69","69","88","76","49","55","0","11","114","98","134","84","67","86"
"1500000US360610245001","Block Group 1, Census Tract 245, New York County, New York","624","184","29","45","226","159","45","52","0","11","0","11","59","66","0","11","42","47","201","131","22","41"
"1500000US360610245002","Block Group 2, Census Tract 245, New York County, New York","822","201","0","11","27","43","176","109","111","90","60","102","78","79","12","20","176","141","152","105","30","35"
"1500000US360610245003","Block Group 3, Census Tract 245, New York County, New York","548","120","79","80","43","48","41","46","99","95","27","43","0","11","46","68","75","93","107","76","31","49"
"1500000US360610245004","Block Group 4, Census Tract 245, New York County, New York","899","183","24","40","21","36","62","70","67","77","46","54","46","74","118","99","88","107","348","157","79","98"
"1500000US360610245005","Block Group 5, Census Tract 245, New York County, New York","720","208","13","22","82","85","82","81","97","99","56","63","29","47","57","90","90","86","214","121","0","11"
"1500000US360610245006","Block Group 6, Census Tract 245, New York County, New York","512","150","75","94","116","136","50","58","24","38","23","37","27","44","21","41","52","81","124","123","0","11"
"1500000US360610245007","Block Group 7, Census Tract 245, New York County, New York","481","178","0","11","0","11","43","68","69","100","53","86","27","44","18","30","0","11","180","137","91","106"
"1500000US360610247000","Block Group 0, Census Tract 247, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610247001","Block Group 1, Census Tract 247, New York County, New York","270","129","0","11","15","25","53","55","50","80","17","27","16","27","0","11","63","65","56","46","0","11"
"1500000US360610247002","Block Group 2, Census Tract 247, New York County, New York","450","164","0","11","0","11","51","80","24","38","82","75","39","61","59","84","36","42","106","75","53","86"
"1500000US360610247003","Block Group 3, Census Tract 247, New York County, New York","341","108","20","31","24","39","58","48","0","11","55","50","22","28","0","11","77","82","85","70","0","11"
"1500000US360610247004","Block Group 4, Census Tract 247, New York County, New York","535","138","22","38","0","11","43","66","0","11","75","84","21","33","99","82","11","19","264","114","0","11"
"1500000US360610247005","Block Group 5, Census Tract 247, New York County, New York","569","124","0","11","24","40","48","47","0","11","137","89","141","83","0","11","0","11","219","94","0","11"
"1500000US360610249001","Block Group 1, Census Tract 249, New York County, New York","399","24","23","19","50","30","27","26","68","30","36","22","43","27","3","5","50","28","82","35","17","15"
"1500000US360610251001","Block Group 1, Census Tract 251, New York County, New York","304","47","18","15","37","23","19","17","30","24","14","13","10","15","8","13","33","32","121","44","14","16"
"1500000US360610251002","Block Group 2, Census Tract 251, New York County, New York","407","54","34","22","10","16","58","31","25","24","37","29","55","30","40","33","0","11","135","43","13","15"
"1500000US360610253001","Block Group 1, Census Tract 253, New York County, New York","645","152","33","38","75","86","33","38","142","116","82","72","32","51","89","87","61","73","72","56","26","34"
"1500000US360610253002","Block Group 2, Census Tract 253, New York County, New York","594","143","83","73","54","64","26","29","0","11","76","56","16","33","31","35","19","28","260","132","29","48"
"1500000US360610253003","Block Group 3, Census Tract 253, New York County, New York","614","125","36","45","76","64","67","56","62","58","48","44","49","57","13","21","31","37","232","116","0","11"
"1500000US360610253004","Block Group 4, Census Tract 253, New York County, New York","552","124","40","62","0","11","76","58","38","43","32","32","31","26","0","11","25","29","310","136","0","11"
"1500000US360610253005","Block Group 5, Census Tract 253, New York County, New York","514","114","0","11","68","63","86","85","15","24","86","62","13","22","35","40","28","32","183","74","0","11"
"1500000US360610253006","Block Group 6, Census Tract 253, New York County, New York","866","147","66","67","40","65","110","85","141","72","126","71","80","78","25","30","72","66","179","98","27","30"
"1500000US360610255000","Block Group 0, Census Tract 255, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610255001","Block Group 1, Census Tract 255, New York County, New York","549","165","0","11","35","40","0","11","126","109","77","43","20","25","26","42","15","23","188","99","62","61"
"1500000US360610255002","Block Group 2, Census Tract 255, New York County, New York","465","161","0","11","55","50","36","39","39","61","23","28","33","47","48","76","0","11","181","113","50","79"
"1500000US360610255003","Block Group 3, Census Tract 255, New York County, New York","585","119","47","59","39","47","30","35","53","53","12","20","0","11","74","81","11","19","301","121","18","28"
"1500000US360610255004","Block Group 4, Census Tract 255, New York County, New York","404","103","21","32","3","8","78","88","84","62","0","11","24","38","32","37","24","28","77","60","61","78"
"1500000US360610257001","Block Group 1, Census Tract 257, New York County, New York","203","59","0","11","17","20","9","13","7","12","32","36","15","16","10","16","14","17","99","43","0","11"
"1500000US360610097004","Block Group 4, Census Tract 97, New York County, New York","719","159","18","29","77","74","117","111","89","97","53","48","0","11","135","117","145","115","55","53","30","34"
"1500000US360610098001","Block Group 1, Census Tract 98, New York County, New York","243","147","45","81","0","11","25","41","126","140","0","11","0","11","25","39","0","11","22","37","0","11"
"1500000US360610098002","Block Group 2, Census Tract 98, New York County, New York","86","83","0","11","0","11","0","11","30","48","0","11","34","57","0","11","22","34","0","11","0","11"
"1500000US360610098003","Block Group 3, Census Tract 98, New York County, New York","451","259","147","204","52","63","26","44","15","25","28","54","152","158","0","11","0","11","0","11","31","51"
"1500000US360610098004","Block Group 4, Census Tract 98, New York County, New York","373","132","0","11","54","64","46","57","90","122","76","110","17","27","73","86","0","11","17","29","0","11"
"1500000US360610098005","Block Group 5, Census Tract 98, New York County, New York","143","86","0","11","0","11","64","76","0","11","62","65","0","11","0","11","0","11","17","29","0","11"
"1500000US360610098006","Block Group 6, Census Tract 98, New York County, New York","844","229","24","38","97","115","78","91","55","64","78","82","149","144","22","38","164","169","177","159","0","11"
"1500000US360610098007","Block Group 7, Census Tract 98, New York County, New York","310","149","38","48","28","44","52","67","22","37","44","57","52","60","25","41","0","11","49","70","0","11"
"1500000US360610099000","Block Group 0, Census Tract 99, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610099001","Block Group 1, Census Tract 99, New York County, New York","2808","224","271","115","319","136","293","103","426","116","270","78","229","96","152","79","310","127","486","124","52","37"
"1500000US360610100001","Block Group 1, Census Tract 100, New York County, New York","113","62","10","18","0","11","14","18","9","13","15","18","37","43","0","11","11","18","17","15","0","11"
"1500000US360610100002","Block Group 2, Census Tract 100, New York County, New York","829","92","39","33","88","60","152","73","66","41","45","35","104","83","80","57","17","21","207","84","31","22"
"1500000US360610101001","Block Group 1, Census Tract 101, New York County, New York","799","72","96","29","81","39","95","34","74","33","110","48","47","28","50","31","50","26","184","55","12","14"
"1500000US360610102001","Block Group 1, Census Tract 102, New York County, New York","59","40","13","20","0","11","0","11","0","11","4","7","15","25","6","10","0","11","7","7","14","23"
"1500000US360610103001","Block Group 1, Census Tract 103, New York County, New York","984","95","33","27","170","91","101","48","97","44","91","60","76","41","48","30","51","32","301","98","16","26"
"1500000US360610104001","Block Group 1, Census Tract 104, New York County, New York","284","57","30","24","9","10","15","18","30","17","77","50","15","12","13","15","26","19","61","26","8","11"
"1500000US360610106010","Block Group 0, Census Tract 106.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610106011","Block Group 1, Census Tract 106.01, New York County, New York","22","35","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","22","35","0","11"
"1500000US360610106012","Block Group 2, Census Tract 106.01, New York County, New York","167","102","22","36","31","53","42","49","0","11","23","37","0","11","0","11","0","11","24","39","25","40"
"1500000US360610106013","Block Group 3, Census Tract 106.01, New York County, New York","446","193","21","34","0","11","29","50","18","30","14","23","0","11","67","108","27","42","247","162","23","37"
"1500000US360610106014","Block Group 4, Census Tract 106.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610106015","Block Group 5, Census Tract 106.01, New York County, New York","634","220","25","40","69","82","0","11","158","128","35","60","59","72","24","40","60","74","186","160","18","30"
"1500000US360610106016","Block Group 6, Census Tract 106.01, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610106020","Block Group 0, Census Tract 106.02, New York County, New York","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"1500000US360610106021","Block Group 1, Census Tract 106.02, New York County, New York","377","128","57","62","17","27","15","25","31","37","61","83","36","37","0","11","16","24","131","96","13","21"
"1500000US360610106022","Block Group 2, Census Tract 106.02, New York County, New York","878","181","58","47","63","55","72","56","146","87","218","117","35","46","40","64","40","37","181","89","25","29"
"1500000US360610106023","Block Group 3, Census Tract 106.02, New York County, New York","446","124","29","34","131","87","40","38","106","90","45","41","31","34","20","33","26","35","18","29","0","11"
"1500000US360610108001","Block Group 1, Census Tract 108, New York County, New York","309","117","0","11","70","105","56","63","25","40","26","41","0","11","18","28","16","25","77","73","21","34"
"1500000US360610108002","Block Group 2, Census Tract 108, New York County, New York","380","155","27","44","0","11","49","53","78","69","0","11","24","39","17","28","0","11","162","148","23","36"
"1500000US360610108003","Block Group 3, Census Tract 108, New York County, New York","522","168","99","84","15","24","34","41","62","73","21","35","191","181","0","11","74","57","26","41","0","11"
"1500000US360610108004","Block Group 4, Census Tract 108, New York County, New York","406","141","158","129","122","69","54","35","51","81","0","11","0","11","0","11","0","11","0","11","21","34"
"1500000US360610108005","Block Group 5, Census Tract 108, New York County, New York","498","223","29","47","99","123","165","156","44","50","0","11","25","41","28","45","0","11","55","75","53","60"
"1500000US360610108006","Block Group 6, Census Tract 108, New York County, New York","546","159","84","78","108","95","26","43","22","36","0","11","58","68","110","107","87","81","51","57","0","11"
"1500000US360610108007","Block Group 7, Census Tract 108, New York County, New York","241","130","26","42","0","11","43","73","72","68","51","59","0","11","0","11","0","11","49","56","0","11"
"1500000US360610109001","Block Group 1, Census Tract 109, New York County, New York","48","21","5","6","3","6","10","15","5","7","3","6","0","11","9","14","0","11","7","7","6","6"
"1500000US360610110001","Block Group 1, Census Tract 110, New York County, New York","592","176","127","94","62","72","0","11","31","49","50","42","19","31","0","11","5","25","298","160","0","11"
"1500000US360610110002","Block Group 2, Census Tract 110, New York County, New York","455","167","59","69","120","67","121","163","22","36","0","11","27","44","22","35","0","11","84","74","0","11"
"1500000US360610110003","Block Group 3, Census Tract 110, New York County, New York","708","226","140","92","36","60","184","157","155","162","28","46","0","11","30","48","23","38","112","78","0","11"
"1500000US360610110004","Block Group 4, Census Tract 110, New York County, New York","312","132","62","62","0","11","56","65","31","52","26","42","0","11","54","63","23","47","30","47","30","48"
"1500000US360610110005","Block Group 5, Census Tract 110, New York County, New York","349","191","61","51","60","72","26","43","95","153","0","11","107","138","0","11","0","11","0","11","0","11"
"1500000US360610110006","Block Group 6, Census Tract 110, New York County, New York","876","203","73","68","93","80","54","61","34","56","0","11","57","65","85","83","34","55","313","160","133","98"
